ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Canal_Venda,Cidade,Estado,Valor_Bruto,Valor_Desconto,Valor_Total
547,2026-03-04,1686,Celular,Eletrônicos,1826.14,1,5.0,Cartão de Débito,App,Ribeirão Preto,SP,1826.14,91.30700000000002,1734.833
1767,2026-03-04,1901,Hidratante,Beleza,39.54,4,10.0,Boleto,Marketplace,Ribeirão Preto,SP,158.16,15.816,142.344
1100,2026-03-04,1421,Sabonete,Beleza,9.83,1,0.0,Cartão de Débito,Site,Vitória da Conquista,BA,9.83,0.0,9.83
2606,2026-03-04,1653,Maquiagem,Beleza,81.43,3,0.0,Cartão de Crédito,App,Contagem,MG,244.29000000000002,0.0,244.29000000000002
5345,2026-03-04,1143,Hidratante,Beleza,36.29,1,0.0,Cartão de Crédito,App,Rio de Janeiro,RJ,36.29,0.0,36.29
5315,2026-03-04,1611,Celular,Eletrônicos,1826.14,3,0.0,Pix,Site,Itabira,MG,5478.42,0.0,5478.42
245,2026-03-04,1680,Maquiagem,Beleza,89.43,2,5.0,Cartão de Débito,App,Itabira,MG,178.86,8.943000000000001,169.917
4622,2026-03-04,2108,Boné,Roupas,46.62,1,0.0,Cartão de Crédito,Site,Salvador,BA,46.62,0.0,46.62
2116,2026-03-04,1219,Teclado,Eletrônicos,152.32,1,0.0,Cartão de Crédito,Marketplace,Itabira,MG,152.32,0.0,152.32
2972,2026-03-04,1014,Vestido,Roupas,174.03,1,0.0,Cartão de Crédito,Marketplace,Itabira,MG,174.03,0.0,174.03
2343,2026-03-04,2322,Protetor Solar,Beleza,51.95,1,0.0,Pix,Site,Ilhéus,BA,51.95,0.0,51.95
4407,2026-03-04,1061,Vestido,Roupas,204.57,1,0.0,Cartão de Crédito,Marketplace,Ribeirão Preto,SP,204.57,0.0,204.57
3828,2026-03-04,2183,Almofada,Casa,45.175,3,5.0,Pix,Site,Campinas,SP,135.52499999999998,6.776249999999999,128.74874999999997
2609,2026-03-04,2145,Almofada,Casa,43.94,1,0.0,Boleto,Site,Belo Horizonte,MG,43.94,0.0,43.94
500,2026-03-05,2133,Luminária,Casa,97.33,2,0.0,Pix,Site,Rio de Janeiro,RJ,194.66,0.0,194.66
5239,2026-03-05,2259,Hidratante,Beleza,39.54,1,0.0,Boleto,App,Campinas,SP,39.54,0.0,39.54
5818,2026-03-05,1638,Maquiagem,Beleza,100.5,3,5.0,Pix,Marketplace,Petrópolis,RJ,301.5,15.075000000000001,286.425
745,2026-03-05,1420,Bicicleta,Esportes,1350.17,1,0.0,Boleto,Site,Belo Horizonte,MG,1350.17,0.0,1350.17
899,2026-03-05,1370,Monitor,Eletrônicos,1025.73,1,0.0,Pix,Site,Itabira,MG,1025.73,0.0,1025.73
2251,2026-03-05,1475,Shampoo,Beleza,39.82,1,0.0,Boleto,Marketplace,Niterói,RJ,39.82,0.0,39.82
1713,2026-03-05,1824,Protetor Solar,Beleza,48.66,1,0.0,Cartão de Crédito,Site,Belo Horizonte,MG,48.66,0.0,48.66
2049,2026-03-05,2307,Shampoo,Beleza,31.66,4,10.0,Cartão de Crédito,Site,Belo Horizonte,MG,126.64,12.664000000000001,113.976
1863,2026-03-05,1254,Protetor Solar,Beleza,55.39,1,0.0,Cartão de Débito,Marketplace,São Paulo,SP,55.39,0.0,55.39
3921,2026-03-05,1278,Garrafa Térmica,Esportes,45.73,2,0.0,Cartão de Débito,Marketplace,Ilhéus,BA,91.46,0.0,91.46
1198,2026-03-05,2023,Cadeira,Casa,260.92,1,10.0,Pix,Site,Salvador,BA,260.92,26.092000000000002,234.828
95,2026-03-05,1941,Luva,Esportes,59.3,2,5.0,Boleto,Marketplace,Campinas,SP,118.6,5.93,112.66999999999999
2219,2026-03-05,1227,Tênis,Roupas,291.0,1,15.0,Cartão de Débito,Site,Contagem,MG,291.0,43.65,247.35
5961,2026-03-05,1518,Headset,Eletrônicos,273.83,3,15.0,Pix,Marketplace,Rio de Janeiro,RJ,821.49,123.2235,698.2665
977,2026-03-05,1678,Mesa,Casa,742.4,2,0.0,Cartão de Débito,Marketplace,Ilhéus,BA,1484.8,0.0,1484.8
1471,2026-03-05,2219,Corda,Esportes,40.06,4,0.0,Cartão de Crédito,App,Rio de Janeiro,RJ,160.24,0.0,160.24
2622,2026-03-06,2476,Protetor Solar,Beleza,47.29,1,0.0,Pix,Site,Petrópolis,RJ,47.29,0.0,47.29
4773,2026-03-06,2424,Tênis,Roupas,294.93,2,10.0,Cartão de Débito,Marketplace,Rio de Janeiro,RJ,589.86,58.986000000000004,530.874
2481,2026-03-06,1298,Mouse,Eletrônicos,72.66,3,15.0,Pix,Marketplace,Contagem,MG,217.98,32.696999999999996,185.283
5282,2026-03-06,1777,Notebook,Eletrônicos,3432.15,3,5.0,Boleto,Site,Contagem,MG,10296.45,514.8225000000001,9781.6275
3682,2026-03-06,1084,Maquiagem,Beleza,81.59,1,0.0,Cartão de Débito,App,Contagem,MG,81.59,0.0,81.59
572,2026-03-06,1294,Shampoo,Beleza,29.87,2,0.0,Cartão de Débito,Marketplace,Campinas,SP,59.74,0.0,59.74
5001,2026-03-06,1377,Panela,Casa,133.05,1,0.0,Pix,Marketplace,Campinas,SP,133.05,0.0,133.05
5479,2026-03-06,1226,Mouse,Eletrônicos,77.33,1,15.0,Cartão de Crédito,Site,Itabira,MG,77.33,11.599499999999999,65.7305
920,2026-03-06,1942,Almofada,Casa,45.175,1,5.0,Boleto,App,Salvador,BA,45.175,2.25875,42.91625
2527,2026-03-06,2223,Monitor,Eletrônicos,956.96,1,0.0,Pix,Marketplace,Vitória da Conquista,BA,956.96,0.0,956.96
4105,2026-03-06,2480,Headset,Eletrônicos,276.68,1,15.0,Cartão de Crédito,Marketplace,Petrópolis,RJ,276.68,41.502,235.178
1481,2026-03-06,1472,Shampoo,Beleza,32.63,2,0.0,Cartão de Débito,Marketplace,Campos,RJ,65.26,0.0,65.26
3435,2026-03-06,1765,Camiseta,Roupas,60.28,3,15.0,Pix,Site,Feira de Santana,BA,180.84,27.126,153.714
2645,2026-03-06,2148,Notebook,Eletrônicos,3430.39,1,0.0,Boleto,Site,Salvador,BA,3430.39,0.0,3430.39
980,2026-03-06,1882,Garrafa Térmica,Esportes,46.02,3,5.0,Cartão de Crédito,Marketplace,Santos,SP,138.06,6.9030000000000005,131.157
378,2026-03-06,1304,Tapete,Casa,190.74,1,5.0,Cartão de Crédito,Site,Ribeirão Preto,SP,190.74,9.537,181.203
1365,2026-03-06,1844,Shampoo,Beleza,34.95,1,0.0,Cartão de Crédito,Site,Ilhéus,BA,34.95,0.0,34.95
998,2026-03-07,1618,Luminária,Casa,98.47,2,15.0,Boleto,Marketplace,Contagem,MG,196.94,29.540999999999997,167.399
1734,2026-03-07,2243,Mouse,Eletrônicos,72.78,1,10.0,Cartão de Débito,Site,Contagem,MG,72.78,7.2780000000000005,65.502
4127,2026-03-07,1357,Boné,Roupas,43.88,1,15.0,Cartão de Débito,Marketplace,Contagem,MG,43.88,6.582,37.298
4948,2026-03-07,1402,Panela,Casa,144.89,2,0.0,Cartão de Débito,Marketplace,Rio de Janeiro,RJ,289.78,0.0,289.78
3954,2026-03-07,1666,Headset,Eletrônicos,246.49,4,0.0,Boleto,Marketplace,Salvador,BA,985.96,0.0,985.96
5997,2026-03-07,2179,Garrafa Térmica,Esportes,44.39,1,0.0,Boleto,App,Salvador,BA,44.39,0.0,44.39
2377,2026-03-07,1115,Maquiagem,Beleza,94.31,1,0.0,Cartão de Crédito,Marketplace,Campinas,SP,94.31,0.0,94.31
2596,2026-03-07,2238,Corda,Esportes,38.69,1,0.0,Pix,Site,Campinas,SP,38.69,0.0,38.69
5750,2026-03-07,1209,Perfume,Beleza,162.21,1,0.0,Pix,Site,Feira de Santana,BA,162.21,0.0,162.21
3430,2026-03-07,1488,Monitor,Eletrônicos,913.46,1,0.0,Boleto,Marketplace,Ilhéus,BA,913.46,0.0,913.46
5963,2026-03-07,1606,Corda,Esportes,37.33,2,5.0,Cartão de Crédito,App,Belo Horizonte,MG,74.66,3.733,70.92699999999999
1513,2026-03-07,1996,Tênis,Roupas,265.64,1,0.0,Cartão de Débito,App,Petrópolis,RJ,265.64,0.0,265.64
5457,2026-03-07,2018,Halter,Esportes,131.57,3,10.0,Pix,Site,Contagem,MG,394.71,39.471000000000004,355.239
5700,2026-03-08,1937,Maquiagem,Beleza,100.26,2,10.0,Cartão de Crédito,App,Rio de Janeiro,RJ,200.52,20.052000000000003,180.46800000000002
4252,2026-03-08,2026,Luminária,Casa,80.82,1,0.0,Boleto,Site,Betim,MG,80.82,0.0,80.82
222,2026-03-08,1980,Jaqueta,Roupas,250.5,2,0.0,Pix,Marketplace,Campinas,SP,501.0,0.0,501.0
5179,2026-03-08,2400,Sabonete,Beleza,11.04,1,5.0,Boleto,Site,Petrópolis,RJ,11.04,0.5519999999999999,10.488
5770,2026-03-08,1068,Maquiagem,Beleza,96.11,2,10.0,Cartão de Débito,Site,Contagem,MG,192.22,19.222,172.998
944,2026-03-08,2295,Celular,Eletrônicos,1530.76,2,0.0,Boleto,App,São Paulo,SP,3061.52,0.0,3061.52
861,2026-03-08,1316,Bicicleta,Esportes,1596.69,1,0.0,Pix,Site,Niterói,RJ,1596.69,0.0,1596.69
3893,2026-03-08,1547,Bicicleta,Esportes,1479.05,3,15.0,Boleto,Marketplace,Niterói,RJ,4437.15,665.5724999999999,3771.5775
4576,2026-03-08,1194,Mouse,Eletrônicos,79.52,1,0.0,Cartão de Débito,App,Salvador,BA,79.52,0.0,79.52
3253,2026-03-08,1209,Almofada,Casa,47.59,4,0.0,Boleto,Site,Belo Horizonte,MG,190.36,0.0,190.36
4555,2026-03-08,1401,Headset,Eletrônicos,217.57,1,0.0,Cartão de Débito,App,Belo Horizonte,MG,217.57,0.0,217.57
1465,2026-03-08,1490,Cadeira,Casa,282.01,2,10.0,Pix,App,Santos,SP,564.02,56.402,507.618
3964,2026-03-09,1524,Perfume,Beleza,162.72,1,0.0,Pix,Site,Rio de Janeiro,RJ,162.72,0.0,162.72
3205,2026-03-09,2170,Shampoo,Beleza,34.76,1,0.0,Cartão de Débito,Marketplace,Rio de Janeiro,RJ,34.76,0.0,34.76
664,2026-03-09,1278,Tênis,Roupas,295.69,1,0.0,Cartão de Débito,App,Rio de Janeiro,RJ,295.69,0.0,295.69
2475,2026-03-09,1774,Notebook,Eletrônicos,3855.77,2,0.0,Cartão de Débito,Site,Rio de Janeiro,RJ,7711.54,0.0,7711.54
5908,2026-03-09,1085,Camiseta,Roupas,62.6,1,15.0,Cartão de Crédito,Site,Niterói,RJ,62.6,9.39,53.21
3015,2026-03-09,1268,Bola,Esportes,76.28,1,0.0,Pix,Marketplace,Salvador,BA,76.28,0.0,76.28
2257,2026-03-09,2352,Boné,Roupas,53.78,2,0.0,Cartão de Crédito,App,Petrópolis,RJ,107.56,0.0,107.56
5723,2026-03-09,1586,Perfume,Beleza,165.69,4,5.0,Pix,Site,Salvador,BA,662.76,33.138,629.622
5508,2026-03-09,2415,Jaqueta,Roupas,201.73,2,0.0,Cartão de Débito,Site,Ilhéus,BA,403.46,0.0,403.46
4700,2026-03-09,1287,Luminária,Casa,83.81,1,0.0,Cartão de Débito,Marketplace,Ilhéus,BA,83.81,0.0,83.81
125,2026-03-09,1233,Protetor Solar,Beleza,55.39,4,5.0,Boleto,App,Vitória da Conquista,BA,221.56,11.078000000000001,210.482
3127,2026-03-09,1082,Cadeira,Casa,223.67,1,0.0,Pix,App,Petrópolis,RJ,223.67,0.0,223.67
4053,2026-03-10,1789,Mouse,Eletrônicos,75.81,3,0.0,Cartão de Crédito,Marketplace,Niterói,RJ,227.43,0.0,227.43
542,2026-03-10,1724,Garrafa Térmica,Esportes,46.02,2,5.0,Pix,Marketplace,Petrópolis,RJ,92.04,4.602,87.438
4507,2026-03-10,1242,Headset,Eletrônicos,246.49,4,5.0,Pix,Site,Petrópolis,RJ,985.96,49.298,936.662
5452,2026-03-10,1776,Corda,Esportes,39.41,1,10.0,Pix,Site,Feira de Santana,BA,39.41,3.941,35.468999999999994
5645,2026-03-10,2142,Notebook,Eletrônicos,3546.34,4,0.0,Pix,Site,Campos,RJ,14185.36,0.0,14185.36
5458,2026-03-10,1219,Luva,Esportes,58.69,3,10.0,Pix,App,Petrópolis,RJ,176.07,17.607,158.463
2893,2026-03-10,1824,Mouse,Eletrônicos,79.16,1,5.0,Boleto,Site,Santos,SP,79.16,3.958,75.202
1565,2026-03-10,1976,Hidratante,Beleza,36.41,2,15.0,Cartão de Débito,App,Ribeirão Preto,SP,72.82,10.922999999999998,61.89699999999999
4913,2026-03-10,1809,Cadeira,Casa,258.31,1,5.0,Pix,Site,Feira de Santana,BA,258.31,12.915500000000002,245.3945
5010,2026-03-10,1425,Panela,Casa,139.67,1,0.0,Boleto,Marketplace,Campos,RJ,139.67,0.0,139.67
2988,2026-03-10,1344,Bola,Esportes,79.53,1,0.0,Cartão de Crédito,App,Campos,RJ,79.53,0.0,79.53
5141,2026-03-10,1441,Perfume,Beleza,180.35000000000002,1,0.0,Boleto,Marketplace,Santos,SP,180.35000000000002,0.0,180.35000000000002
5520,2026-03-10,1301,Halter,Esportes,128.68,1,0.0,Boleto,App,Itabira,MG,128.68,0.0,128.68
1790,2026-03-10,1972,Tênis,Roupas,316.66,1,0.0,Boleto,Marketplace,Ribeirão Preto,SP,316.66,0.0,316.66
5207,2026-03-10,1289,Luva,Esportes,59.83,2,10.0,Pix,App,Campinas,SP,119.66,11.966000000000001,107.69399999999999
2558,2026-03-10,1289,Headset,Eletrônicos,223.48,1,0.0,Boleto,Site,Salvador,BA,223.48,0.0,223.48
3955,2026-03-10,1897,Tapete,Casa,212.74,1,15.0,Pix,Site,Belo Horizonte,MG,212.74,31.911,180.829
1682,2026-03-10,1677,Teclado,Eletrônicos,145.6,3,0.0,Cartão de Débito,App,Santos,SP,436.79999999999995,0.0,436.79999999999995
3823,2026-03-10,2174,Cadeira,Casa,250.03,1,0.0,Cartão de Crédito,Marketplace,Niterói,RJ,250.03,0.0,250.03
2103,2026-03-10,1928,Notebook,Eletrônicos,3807.94,1,0.0,Pix,Marketplace,Feira de Santana,BA,3807.94,0.0,3807.94
2093,2026-03-10,1614,Mouse,Eletrônicos,79.52,1,5.0,Cartão de Crédito,Marketplace,Salvador,BA,79.52,3.976,75.544
4733,2026-03-11,1725,Sabonete,Beleza,8.53,4,15.0,Cartão de Crédito,Marketplace,Vitória da Conquista,BA,34.12,5.117999999999999,29.002
3279,2026-03-11,1811,Boné,Roupas,44.04,4,10.0,Pix,Site,Niterói,RJ,176.16,17.616,158.54399999999998
383,2026-03-11,2228,Panela,Casa,139.67,2,0.0,Cartão de Débito,Marketplace,Ilhéus,BA,279.34,0.0,279.34
4106,2026-03-11,1421,Maquiagem,Beleza,84.25,1,0.0,Boleto,Marketplace,Rio de Janeiro,RJ,84.25,0.0,84.25
5188,2026-03-11,1765,Panela,Casa,149.84,1,0.0,Cartão de Crédito,Site,São Paulo,SP,149.84,0.0,149.84
4033,2026-03-11,2312,Panela,Casa,142.18,1,0.0,Pix,Site,Petrópolis,RJ,142.18,0.0,142.18
1980,2026-03-11,2368,Corda,Esportes,34.33,3,0.0,Pix,Marketplace,Feira de Santana,BA,102.99,0.0,102.99
3134,2026-03-11,2230,Jaqueta,Roupas,191.53,2,0.0,Cartão de Débito,Marketplace,Campos,RJ,383.06,0.0,383.06
2090,2026-03-11,1295,Luminária,Casa,93.99,1,0.0,Boleto,Site,São Paulo,SP,93.99,0.0,93.99
5344,2026-03-11,1689,Teclado,Eletrônicos,127.83,2,0.0,Cartão de Débito,Marketplace,São Paulo,SP,255.66,0.0,255.66
828,2026-03-11,1363,Tapete,Casa,202.46,1,15.0,Cartão de Crédito,Marketplace,Rio de Janeiro,RJ,202.46,30.369,172.091
2825,2026-03-11,1485,Perfume,Beleza,180.35000000000002,1,5.0,Cartão de Débito,App,Vitória da Conquista,BA,180.35000000000002,9.017500000000002,171.3325
4912,2026-03-11,2274,Halter,Esportes,131.57,1,15.0,Boleto,Marketplace,Ribeirão Preto,SP,131.57,19.7355,111.83449999999999
1890,2026-03-11,2029,Luminária,Casa,89.655,4,0.0,Cartão de Débito,Site,Ilhéus,BA,358.62,0.0,358.62
4314,2026-03-11,1775,Mesa,Casa,604.08,1,0.0,Boleto,Site,Niterói,RJ,604.08,0.0,604.08
3798,2026-03-11,1740,Shampoo,Beleza,40.11,2,0.0,Cartão de Débito,App,Niterói,RJ,80.22,0.0,80.22
1066,2026-03-11,1616,Vestido,Roupas,165.07,1,10.0,Boleto,Marketplace,Feira de Santana,BA,165.07,16.507,148.563
56,2026-03-11,1063,Celular,Eletrônicos,1951.87,1,0.0,Pix,Site,São Paulo,SP,1951.87,0.0,1951.87
716,2026-03-11,2452,Boné,Roupas,43.11,1,5.0,Cartão de Débito,App,Betim,MG,43.11,2.1555,40.954499999999996
4434,2026-03-11,1384,Bola,Esportes,71.13,3,0.0,Pix,Site,Niterói,RJ,213.39,0.0,213.39
2560,2026-03-12,1889,Headset,Eletrônicos,246.49,4,0.0,Boleto,App,Salvador,BA,985.96,0.0,985.96
5953,2026-03-12,1683,Monitor,Eletrônicos,828.25,2,0.0,Pix,App,Petrópolis,RJ,1656.5,0.0,1656.5
435,2026-03-12,1836,Mesa,Casa,655.855,2,0.0,Boleto,Site,Contagem,MG,1311.71,0.0,1311.71
1098,2026-03-12,2331,Halter,Esportes,148.64,1,0.0,Cartão de Débito,Site,São Paulo,SP,148.64,0.0,148.64
3463,2026-03-12,1247,Halter,Esportes,123.04,1,0.0,Pix,Marketplace,Ribeirão Preto,SP,123.04,0.0,123.04
791,2026-03-12,1955,Teclado,Eletrônicos,147.26,4,0.0,Cartão de Débito,App,Ilhéus,BA,589.04,0.0,589.04
5233,2026-03-12,2495,Calça,Roupas,133.33,1,0.0,Cartão de Crédito,App,Ilhéus,BA,133.33,0.0,133.33
3422,2026-03-12,1451,Notebook,Eletrônicos,3564.86,4,10.0,Cartão de Débito,Site,Belo Horizonte,MG,14259.44,1425.9440000000002,12833.496000000001
1116,2026-03-12,1741,Luminária,Casa,88.52,1,0.0,Cartão de Crédito,App,Itabira,MG,88.52,0.0,88.52
4087,2026-03-12,1111,Luminária,Casa,103.13,1,0.0,Pix,Site,Feira de Santana,BA,103.13,0.0,103.13
1588,2026-03-12,1905,Sabonete,Beleza,10.13,2,0.0,Cartão de Crédito,App,São Paulo,SP,20.26,0.0,20.26
2417,2026-03-12,2092,Jaqueta,Roupas,218.75,2,15.0,Pix,Marketplace,Campos,RJ,437.5,65.625,371.875
1047,2026-03-12,2161,Mesa,Casa,573.83,1,5.0,Boleto,Site,Ribeirão Preto,SP,573.83,28.691500000000005,545.1385
2904,2026-03-12,2326,Cadeira,Casa,233.0,1,0.0,Boleto,App,Rio de Janeiro,RJ,233.0,0.0,233.0
5570,2026-03-12,1755,Cadeira,Casa,250.03,2,0.0,Boleto,Site,Rio de Janeiro,RJ,500.06,0.0,500.06
4742,2026-03-12,1966,Sabonete,Beleza,11.05,2,10.0,Boleto,Site,Vitória da Conquista,BA,22.1,2.2100000000000004,19.89
535,2026-03-13,2113,Calça,Roupas,118.51,1,10.0,Cartão de Crédito,Marketplace,Rio de Janeiro,RJ,118.51,11.851,106.659
5788,2026-03-13,1604,Tênis,Roupas,295.69,1,0.0,Pix,App,Ilhéus,BA,295.69,0.0,295.69
429,2026-03-13,1830,Bola,Esportes,70.725,1,0.0,Cartão de Crédito,Marketplace,Santos,SP,70.725,0.0,70.725
918,2026-03-13,1231,Luminária,Casa,86.74,3,0.0,Boleto,Marketplace,Vitória da Conquista,BA,260.21999999999997,0.0,260.21999999999997
2016,2026-03-13,2390,Panela,Casa,147.55,1,0.0,Cartão de Débito,Site,São Paulo,SP,147.55,0.0,147.55
2883,2026-03-13,1831,Luva,Esportes,59.58,1,0.0,Boleto,Site,Ilhéus,BA,59.58,0.0,59.58
4761,2026-03-13,2234,Luva,Esportes,57.79,2,10.0,Cartão de Crédito,Marketplace,Santos,SP,115.58,11.558,104.02199999999999
5269,2026-03-13,1551,Vestido,Roupas,162.97,1,0.0,Boleto,Marketplace,Feira de Santana,BA,162.97,0.0,162.97
5300,2026-03-13,2157,Bicicleta,Esportes,1512.97,2,10.0,Pix,Site,Petrópolis,RJ,3025.94,302.594,2723.346
1686,2026-03-13,2309,Mouse,Eletrônicos,87.24,1,0.0,Pix,Marketplace,Itabira,MG,87.24,0.0,87.24
3596,2026-03-13,1998,Panela,Casa,139.67,2,10.0,Pix,App,Feira de Santana,BA,279.34,27.933999999999997,251.40599999999998
1501,2026-03-13,1684,Corda,Esportes,30.0,1,0.0,Cartão de Débito,App,Santos,SP,30.0,0.0,30.0
1590,2026-03-13,1166,Celular,Eletrônicos,1826.14,1,0.0,Cartão de Crédito,Marketplace,Belo Horizonte,MG,1826.14,0.0,1826.14
3489,2026-03-14,2274,Bola,Esportes,70.725,1,10.0,Pix,App,Betim,MG,70.725,7.0725,63.652499999999996
1539,2026-03-14,1170,Bicicleta,Esportes,1575.6,1,10.0,Boleto,Site,Betim,MG,1575.6,157.56,1418.04
5283,2026-03-14,1553,Mesa,Casa,655.855,2,0.0,Cartão de Crédito,Marketplace,Vitória da Conquista,BA,1311.71,0.0,1311.71
87,2026-03-14,1706,Almofada,Casa,44.28,2,0.0,Boleto,Marketplace,Feira de Santana,BA,88.56,0.0,88.56
2348,2026-03-14,1353,Sabonete,Beleza,11.32,1,0.0,Pix,App,Santos,SP,11.32,0.0,11.32
5833,2026-03-14,1854,Teclado,Eletrônicos,155.62,1,0.0,Cartão de Crédito,App,Betim,MG,155.62,0.0,155.62
372,2026-03-14,1737,Cadeira,Casa,278.06,1,0.0,Boleto,App,Itabira,MG,278.06,0.0,278.06
907,2026-03-14,1135,Halter,Esportes,137.18,1,0.0,Boleto,Marketplace,Belo Horizonte,MG,137.18,0.0,137.18
1876,2026-03-14,1083,Vestido,Roupas,178.345,1,5.0,Pix,Marketplace,Betim,MG,178.345,8.917250000000001,169.42775
310,2026-03-15,1503,Jaqueta,Roupas,220.06,2,5.0,Boleto,App,São Paulo,SP,440.12,22.006,418.11400000000003
1399,2026-03-15,1265,Teclado,Eletrônicos,147.26,1,0.0,Boleto,App,Campos,RJ,147.26,0.0,147.26
4881,2026-03-15,1399,Headset,Eletrônicos,246.49,2,0.0,Pix,Site,Contagem,MG,492.98,0.0,492.98
3801,2026-03-15,2338,Hidratante,Beleza,39.54,1,10.0,Cartão de Débito,Marketplace,Petrópolis,RJ,39.54,3.954,35.586
635,2026-03-15,1763,Cadeira,Casa,285.85,1,0.0,Cartão de Débito,Marketplace,Contagem,MG,285.85,0.0,285.85
4778,2026-03-15,1261,Teclado,Eletrônicos,139.76,3,0.0,Pix,App,Ribeirão Preto,SP,419.28,0.0,419.28
4036,2026-03-15,1199,Mesa,Casa,655.855,1,0.0,Cartão de Débito,Site,Santos,SP,655.855,0.0,655.855
5103,2026-03-15,1367,Jaqueta,Roupas,201.21,1,0.0,Pix,Site,Ribeirão Preto,SP,201.21,0.0,201.21
1592,2026-03-15,2117,Mesa,Casa,603.36,1,0.0,Pix,Marketplace,Petrópolis,RJ,603.36,0.0,603.36
1304,2026-03-15,2482,Protetor Solar,Beleza,61.03,4,5.0,Boleto,App,Belo Horizonte,MG,244.12,12.206000000000001,231.91400000000002
4263,2026-03-15,1240,Almofada,Casa,45.175,3,15.0,Boleto,Site,Petrópolis,RJ,135.52499999999998,20.328749999999996,115.19624999999998
1926,2026-03-15,1873,Bicicleta,Esportes,1372.03,1,5.0,Cartão de Débito,App,Betim,MG,1372.03,68.6015,1303.4285
5073,2026-03-15,2090,Teclado,Eletrônicos,140.5,4,0.0,Cartão de Crédito,App,Santos,SP,562.0,0.0,562.0
5091,2026-03-15,2004,Boné,Roupas,47.68,1,5.0,Boleto,App,Ribeirão Preto,SP,47.68,2.384,45.296
5910,2026-03-15,1547,Maquiagem,Beleza,98.56,2,0.0,Cartão de Crédito,Site,Belo Horizonte,MG,197.12,0.0,197.12
4059,2026-03-15,1687,Tênis,Roupas,295.69,1,15.0,Cartão de Crédito,Marketplace,Vitória da Conquista,BA,295.69,44.3535,251.3365
4674,2026-03-15,1273,Teclado,Eletrônicos,152.14,1,0.0,Pix,Site,Itabira,MG,152.14,0.0,152.14
1785,2026-03-16,1754,Almofada,Casa,45.73,4,0.0,Boleto,Marketplace,Betim,MG,182.92,0.0,182.92
855,2026-03-16,1132,Vestido,Roupas,176.89,4,10.0,Cartão de Débito,Site,Niterói,RJ,707.56,70.756,636.804
173,2026-03-16,2475,Tapete,Casa,202.46,1,10.0,Boleto,Marketplace,Campinas,SP,202.46,20.246000000000002,182.214
4256,2026-03-16,2460,Panela,Casa,123.28,1,0.0,Cartão de Crédito,App,Contagem,MG,123.28,0.0,123.28
2225,2026-03-16,1969,Jaqueta,Roupas,245.08,2,0.0,Boleto,App,Contagem,MG,490.16,0.0,490.16
5522,2026-03-16,2271,Bicicleta,Esportes,1685.45,1,0.0,Cartão de Débito,App,Campinas,SP,1685.45,0.0,1685.45
812,2026-03-16,1387,Cadeira,Casa,250.03,4,15.0,Boleto,Site,São Paulo,SP,1000.12,150.018,850.102
3672,2026-03-16,1813,Vestido,Roupas,178.345,1,0.0,Boleto,Site,Rio de Janeiro,RJ,178.345,0.0,178.345
2233,2026-03-16,2034,Perfume,Beleza,168.85,2,5.0,Boleto,App,Salvador,BA,337.7,16.885,320.815
4947,2026-03-16,2206,Shampoo,Beleza,33.38,4,5.0,Cartão de Crédito,Marketplace,Petrópolis,RJ,133.52,6.676000000000001,126.84400000000001
4835,2026-03-16,2253,Panela,Casa,121.63,1,15.0,Pix,Marketplace,Salvador,BA,121.63,18.2445,103.3855
190,2026-03-16,2076,Celular,Eletrônicos,2068.99,1,10.0,Cartão de Débito,App,Santos,SP,2068.99,206.899,1862.091
353,2026-03-16,1828,Boné,Roupas,46.39,1,15.0,Cartão de Débito,Marketplace,Ilhéus,BA,46.39,6.9585,39.4315
2748,2026-03-16,2224,Panela,Casa,139.67,1,10.0,Boleto,App,Itabira,MG,139.67,13.966999999999999,125.70299999999999
1268,2026-03-16,1013,Boné,Roupas,48.52,3,5.0,Cartão de Débito,Site,Salvador,BA,145.56,7.2780000000000005,138.282
3064,2026-03-16,1487,Maquiagem,Beleza,84.56,2,0.0,Boleto,Marketplace,Santos,SP,169.12,0.0,169.12
3068,2026-03-16,2432,Luminária,Casa,92.62,2,5.0,Pix,Marketplace,Campos,RJ,185.24,9.262,175.978
4647,2026-03-16,2092,Boné,Roupas,50.62,2,0.0,Pix,Marketplace,Vitória da Conquista,BA,101.24,0.0,101.24
585,2026-03-16,1782,Sabonete,Beleza,9.37,2,0.0,Boleto,Marketplace,Salvador,BA,18.74,0.0,18.74
75,2026-03-16,2280,Jaqueta,Roupas,232.37,2,15.0,Pix,App,Salvador,BA,464.74,69.711,395.029
1233,2026-03-16,1604,Teclado,Eletrônicos,161.56,1,5.0,Cartão de Débito,App,Feira de Santana,BA,161.56,8.078000000000001,153.482
4632,2026-03-16,2370,Mesa,Casa,617.49,4,0.0,Cartão de Crédito,Marketplace,Itabira,MG,2469.96,0.0,2469.96
441,2026-03-16,1891,Protetor Solar,Beleza,55.39,1,0.0,Cartão de Crédito,Site,Itabira,MG,55.39,0.0,55.39
371,2026-03-16,1524,Garrafa Térmica,Esportes,48.02,1,0.0,Pix,App,Belo Horizonte,MG,48.02,0.0,48.02
1366,2026-03-16,1048,Jaqueta,Roupas,198.9,1,15.0,Pix,App,Vitória da Conquista,BA,198.9,29.835,169.065
